,AGREEMENT_RK,ID_CLIENT,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
392,59976648,106804762,0,62,1,0,1,2,0,23000.0,1,0.0
393,59976802,106804763,0,25,1,0,0,0,0,18000.0,1,0.0
394,59976840,106804764,0,54,1,0,1,1,0,7000.0,1,0.0
395,59976890,106804765,0,31,1,0,1,1,1,30000.0,1,0.0
396,59976896,106804766,0,42,1,0,1,1,1,9000.0,1,0.0
397,59977061,106804767,1,55,1,0,0,2,0,40000.0,1,0.0
398,60035449,106804768,1,44,1,0,1,3,0,5200.0,1,0.0
399,60035580,106804769,0,56,1,1,1,2,0,45000.0,1,1.0
400,60035789,106804770,1,56,1,0,1,2,0,11000.0,1,0.0
401,60035997,106804771,0,65,0,1,1,2,0,8000.0,1,0.0
402,60036099,106804772,0,42,1,0,1,0,0,7000.0,1,0.0
403,60036186,106804773,0,47,1,0,1,2,1,7000.0,1,0.0
404,60036487,106804774,1,50,1,0,0,4,0,29000.0,1,0.0
405,60036811,106804775,0,56,0,1,1,0,0,11000.0,1,0.0
406,60036992,106804776,0,53,1,0,1,0,0,6500.0,1,0.0
407,60037205,106804777,0,30,1,0,0,2,2,10000.0,1,0.0
408,60037207,106804778,1,26,1,0,0,0,0,12000.0,1,0.0
409,60037559,106804779,0,55,1,0,0,2,0,6000.0,1,0.0
410,60037740,106804780,0,39,1,0,0,3,2,18000.0,1,0.0
411,60037794,106804781,0,46,1,0,1,1,0,9000.0,1,0.0
412,60038271,106804782,0,33,1,0,0,0,0,10000.0,1,1.0
413,60038720,106804783,0,32,1,0,0,1,1,25000.0,1,0.0
414,60038740,106804784,0,54,0,1,1,0,0,6500.0,1,0.0
415,60039083,106804785,0,60,0,1,1,0,0,5200.0,1,0.0
416,60039189,106804786,0,39,1,0,1,1,1,17000.0,1,0.0
417,60039398,106804787,0,42,1,0,1,3,2,10000.0,1,1.0
418,60039486,106804788,0,36,1,0,1,0,0,12000.0,1,0.0
419,60039580,106804789,0,46,1,0,0,1,1,20000.0,1,0.0
420,60039657,106804790,0,47,1,0,1,2,0,14000.0,2,0.0
421,60039761,106804791,0,27,1,0,0,0,0,6000.0,2,0.0
422,60039822,106804792,0,37,1,0,0,1,1,15000.0,1,0.0
423,60040109,106804793,0,26,1,0,0,0,0,9800.0,1,1.0
424,60040119,106804794,0,32,1,0,0,1,1,30000.0,1,0.0
425,60040178,106804795,0,48,1,0,1,2,0,7000.0,1,0.0
426,60040354,106804796,0,48,1,0,1,1,0,7000.0,1,0.0
427,60040474,106804797,0,34,1,0,0,0,0,10000.0,1,0.0
428,60040982,106804798,1,25,1,0,0,0,0,20000.0,1,0.0
429,60041009,106804799,0,58,0,1,1,2,0,7800.0,1,1.0
430,60041507,106804800,0,37,1,0,1,1,1,10000.0,1,0.0
431,60041801,106804801,0,38,1,0,1,3,3,12000.0,1,1.0
432,60042352,106804802,0,57,1,0,1,2,0,18000.0,1,0.0
433,60042394,106804803,0,53,1,0,1,2,0,15000.0,1,1.0
434,60042552,106804804,0,35,1,0,1,0,0,9500.0,1,0.0
435,60042654,106804805,0,25,1,0,1,0,0,15000.0,1,0.0
436,60043044,106804806,0,46,1,0,0,1,1,10000.0,1,0.0
437,60043375,106804807,0,52,1,0,1,1,0,12000.0,1,0.0
438,60043904,106804808,0,33,1,0,1,1,1,14000.0,1,0.0
439,60043994,106804809,0,31,1,0,0,0,0,19000.0,1,1.0
440,60044030,106804810,0,56,1,0,1,0,0,9000.0,1,0.0
441,60044082,106804811,0,33,1,0,1,0,0,20000.0,1,0.0
442,60044131,106804812,1,46,1,0,1,0,0,10000.0,1,1.0
443,60044590,106804813,1,37,1,0,1,2,2,7000.0,1,0.0
444,60044649,106804814,0,64,0,1,1,0,0,5500.0,1,0.0
445,60044737,106804815,0,54,1,0,0,0,0,10000.0,1,1.0
446,60044771,106804816,0,32,1,0,0,3,3,10000.0,1,0.0
447,60044935,106804817,0,44,1,0,1,1,0,17000.0,1,0.0
448,60044974,106804818,1,48,1,0,1,2,0,5000.0,1,1.0
449,60045158,106804819,0,51,1,0,1,2,0,13900.0,1,0.0
450,60045188,106804820,0,52,1,0,1,2,0,8000.0,1,0.0
451,60045224,106804821,1,32,1,0,0,0,0,12000.0,1,0.0
452,60045353,106804822,0,40,1,0,0,0,0,23000.0,1,0.0
453,60045383,106804823,0,54,1,0,1,2,0,18000.0,1,0.0
454,60045476,106804824,0,24,1,0,1,0,0,23000.0,1,0.0
455,60045483,106804825,0,46,1,0,1,2,0,8000.0,1,0.0
456,60045495,106804826,0,30,1,0,1,1,1,20000.0,1,1.0
457,60045619,106804827,0,38,1,0,1,2,2,12000.0,1,1.0
458,60045661,106804828,0,45,1,0,1,1,1,23000.0,1,0.0
459,60045701,106804829,0,23,1,0,1,0,0,6000.0,1,0.0
460,60045935,106804830,0,56,1,0,1,0,0,11000.0,1,0.0
461,60046035,106804831,0,32,1,0,0,1,1,8500.0,1,0.0
462,60046311,106804832,0,49,1,0,0,1,1,17000.0,1,0.0
463,60046341,106804833,0,45,1,0,0,1,1,4500.0,1,0.0
464,60046535,106804834,0,55,1,0,1,2,0,6000.0,1,0.0
465,60047028,106804835,0,51,1,0,1,2,0,8000.0,1,0.0
466,60047117,106804836,0,35,1,0,0,2,2,14000.0,1,0.0
467,60047226,106804837,1,51,1,0,1,3,0,12500.0,1,0.0
468,60047260,106804838,0,52,1,0,0,2,0,15000.0,1,0.0
469,60047350,106804839,0,25,1,0,0,0,0,27000.0,1,1.0
470,60047638,106804840,0,27,1,0,1,0,0,15000.0,1,0.0
471,60047783,106804841,0,27,1,0,1,1,1,16000.0,1,0.0
472,60047856,106804842,0,31,1,0,1,1,1,8000.0,1,0.0
473,60048041,106804843,0,53,1,0,1,2,1,4300.0,1,0.0
474,60048043,106804844,0,59,1,0,1,2,0,10000.0,1,0.0
475,60048087,106804845,0,37,1,0,1,1,1,8000.0,1,0.0
476,60048317,106804846,0,42,1,0,0,1,1,12000.0,1,0.0
477,60048649,106804847,0,26,1,0,0,1,1,13000.0,1,0.0
478,60049069,106804848,1,34,1,0,1,1,1,5300.0,1,1.0
479,60049106,106804849,0,48,1,0,1,0,0,6000.0,1,1.0
480,60049146,106804850,0,26,1,0,0,0,0,7000.0,1,0.0
481,60049362,106804851,0,22,1,0,0,0,0,14000.0,1,0.0
482,60049502,106804852,0,54,1,0,1,0,0,6500.0,1,1.0
483,60049582,106804853,0,57,1,0,0,0,0,7000.0,1,0.0
484,60049600,106804854,0,34,1,0,0,2,2,15000.0,1,0.0
485,60049627,106804855,0,53,1,0,1,0,0,7000.0,1,0.0
486,60049952,106804856,0,49,1,0,1,2,0,12000.0,1,1.0
487,60050002,106804857,0,51,1,0,1,3,0,7000.0,1,1.0
488,60050202,106804858,0,52,1,0,1,0,0,5000.0,1,1.0
489,60050237,106804859,0,51,1,0,0,2,0,20000.0,1,0.0
490,60050469,106804860,0,45,1,0,0,2,2,18000.0,1,0.0
491,60050619,106804861,1,28,1,0,1,0,0,8500.0,1,0.0
492,60050670,106804862,0,32,1,0,0,2,2,40000.0,1,1.0
493,60050682,106804863,0,34,1,0,0,1,1,15000.0,1,0.0
494,60050890,106804864,0,50,1,0,1,3,1,5000.0,1,0.0
495,60050977,106804865,0,25,1,0,0,0,0,8000.0,1,1.0
496,60050998,106804866,0,52,1,0,0,0,0,14000.0,1,0.0
497,60051183,106804867,0,26,1,0,0,1,1,18000.0,1,0.0
498,60051250,106804868,0,50,1,0,1,0,0,12000.0,1,0.0
499,60051298,106804869,1,36,1,0,0,1,1,15000.0,1,0.0
500,60051509,106804870,0,40,1,0,1,2,2,8000.0,1,0.0
501,60051864,106804871,0,37,1,0,0,2,2,27000.0,1,0.0
502,60051963,106804872,1,49,1,0,1,0,0,30000.0,1,1.0
503,60052044,106804873,0,32,1,0,1,2,2,9000.0,1,0.0
504,60052064,106804874,0,24,1,0,0,0,0,15000.0,1,0.0
505,60052295,106804875,0,60,0,1,1,0,0,6300.0,1,0.0
506,60052345,106804876,0,34,1,0,1,1,1,14000.0,1,1.0
507,60052472,106804877,0,60,1,0,1,3,0,15000.0,1,1.0
508,60052509,106804878,0,28,1,0,1,0,0,10000.0,1,0.0
509,60052594,106804879,0,31,1,0,1,2,0,15000.0,1,0.0
510,60052795,106804880,0,43,1,0,1,1,0,5000.0,1,0.0
511,60052843,106804881,0,54,1,1,1,2,0,14000.0,1,0.0
512,60053095,106804882,0,28,1,0,0,0,0,7500.0,1,1.0
513,60053102,106804883,0,31,1,0,0,1,1,10000.0,1,0.0
514,60053244,106804884,0,24,1,0,0,0,0,14000.0,1,0.0
515,60053278,106804885,0,27,1,0,1,0,0,7200.0,1,0.0
516,60053317,106804886,0,35,1,0,1,1,1,30000.0,2,1.0
517,60053344,106804887,0,48,1,0,1,0,0,6000.0,1,0.0
518,60053429,106804888,0,30,1,0,1,1,1,24000.0,1,1.0
519,60053453,106804889,0,53,1,0,1,0,0,14000.0,1,0.0
520,60053475,106804890,1,32,1,0,1,0,0,16000.0,1,1.0
521,60053795,106804891,1,32,1,0,1,1,1,14000.0,1,1.0
522,60053884,106804892,0,37,1,0,0,1,1,10000.0,1,0.0
523,60053983,106804893,0,42,1,0,1,1,1,15000.0,1,0.0
524,60054019,106804894,0,28,1,0,1,1,1,12000.0,1,0.0
525,60054091,106804895,0,49,1,0,0,3,1,10000.0,1,1.0
526,60054164,106804896,1,45,1,0,1,3,2,11000.0,1,0.0
527,60054204,106804897,0,51,1,0,0,1,0,8000.0,1,0.0
528,60054403,106804898,0,57,1,0,1,0,0,13000.0,1,0.0
529,60054473,106804899,0,36,1,0,1,2,2,6000.0,1,0.0
530,60054480,106804900,0,41,1,0,1,2,2,6200.0,1,0.0
531,60054523,106804901,0,39,1,0,0,2,2,35000.0,1,0.0
532,60054524,106804902,0,28,1,0,1,1,1,12000.0,1,0.0
533,60054689,106804903,0,38,1,0,1,2,2,12000.0,1,0.0
534,60055001,106804904,0,40,1,0,1,2,1,9600.0,1,0.0
535,60055030,106804905,0,52,1,0,1,4,0,6000.0,1,0.0
536,60055035,106804906,0,44,1,0,1,1,1,17000.0,1,1.0
537,60055196,106804907,0,43,1,0,1,0,0,25000.0,1,0.0
538,60055202,106804908,0,23,1,0,0,0,0,10000.0,1,0.0
539,60055213,106804909,0,58,0,1,1,3,0,6000.0,1,0.0
540,60055266,106804910,0,27,1,0,1,0,0,12000.0,1,0.0
541,60055339,106804911,0,42,1,0,1,3,2,8600.0,1,1.0
542,60055507,106804912,0,34,1,0,0,1,1,20000.0,1,1.0
543,60055727,106804913,0,57,0,1,0,1,0,10000.0,1,0.0
544,60055920,106804914,1,42,1,0,1,2,1,20000.0,1,0.0
545,60056016,106804915,0,33,1,0,1,2,2,5000.0,1,0.0
546,60056554,106804916,0,35,1,0,1,2,2,7000.0,1,1.0
547,60056649,106804917,0,31,1,0,1,2,2,10000.0,1,0.0
548,60056718,106804918,0,29,1,0,1,1,1,10000.0,1,0.0
549,60056885,106804919,0,32,1,0,1,1,1,11000.0,1,0.0
550,60057014,106804920,0,60,0,1,1,0,0,8500.0,1,0.0
551,60057090,106804921,0,55,1,0,1,2,0,9000.0,1,0.0
552,60057094,106804922,0,49,1,0,1,2,0,11000.0,1,0.0
553,60057316,106804923,0,64,1,1,0,1,0,26000.0,1,0.0
554,60057535,106804924,0,52,1,1,1,0,0,23000.0,1,0.0
555,60057571,106804925,0,27,1,0,1,1,1,13000.0,1,1.0
556,60057644,106804926,0,47,1,0,0,0,0,25000.0,1,0.0
557,60057841,106804927,0,45,1,0,1,0,0,12000.0,1,0.0
558,60057842,106804928,1,38,1,0,0,1,1,25000.0,1,0.0
559,60057995,106804929,0,35,1,0,0,1,1,20000.0,1,0.0
560,60058021,106804930,1,47,1,0,0,3,0,7500.0,1,0.0
561,60058067,106804931,0,58,1,0,1,2,0,16000.0,1,1.0
562,60058069,106804932,0,40,1,0,1,2,0,13000.0,1,0.0
563,60058316,106804933,0,55,1,0,1,2,0,6000.0,1,0.0
564,60058319,106804934,0,41,1,0,1,2,2,12000.0,1,0.0
565,60058363,106804935,0,31,1,0,1,2,2,10000.0,1,1.0
566,60058692,106804936,0,56,1,0,0,2,0,12000.0,1,0.0
567,60058750,106804937,0,60,0,1,1,5,0,6200.0,1,0.0
568,60059261,106804938,0,38,1,0,1,0,0,20000.0,1,0.0
569,60059410,106804939,0,26,1,0,0,0,0,15000.0,1,1.0
570,60059466,106804940,0,58,0,1,1,1,1,7000.0,1,0.0
571,60059482,106804941,0,47,1,0,1,0,0,11500.0,1,0.0
572,60059563,106804942,0,56,1,0,1,0,0,13000.0,1,1.0
573,60059582,106804943,0,49,1,0,0,2,1,25000.0,1,0.0
574,60059697,106804944,0,36,1,0,0,2,2,25000.0,1,0.0
575,60059705,106804945,0,45,1,0,1,0,0,10000.0,2,1.0
576,60059742,106804946,0,37,1,0,1,3,0,8600.0,1,1.0
577,60059765,106804947,0,53,1,0,0,1,0,11500.0,1,0.0
578,60059809,106804948,0,43,1,0,0,3,1,12000.0,1,0.0
579,60059889,106804949,0,29,1,0,0,1,1,14000.0,1,0.0
580,60060034,106804950,1,57,1,0,1,0,0,25000.0,1,0.0
581,60060331,106804951,0,60,1,0,0,5,0,8000.0,1,0.0
582,60060336,106804952,1,26,1,0,0,0,0,18000.0,1,0.0
583,60060468,106804953,0,24,1,0,1,1,1,5500.0,1,0.0
584,60060628,106804954,0,44,1,0,0,2,1,15000.0,1,0.0
585,60060805,106804955,0,27,1,0,1,1,1,17000.0,1,0.0
586,60060877,106804956,0,46,1,0,1,1,1,9000.0,1,1.0
587,60060907,106804957,0,35,1,0,1,2,2,20000.0,1,0.0
588,60060941,106804958,0,29,1,0,1,0,0,8000.0,1,0.0
589,60061050,106804959,0,58,0,1,1,0,0,5200.0,1,0.0
590,60061112,106804960,0,40,0,1,1,1,1,7000.0,1,1.0
591,60061148,106804961,0,47,1,0,1,1,0,18000.0,1,0.0
592,60061269,106804962,0,28,1,0,0,0,0,40000.0,1,0.0
593,60061278,106804963,1,47,1,0,1,2,0,15000.0,1,1.0
594,60061364,106804964,0,47,1,0,0,1,0,7000.0,1,1.0
595,60061438,106804965,0,51,1,0,1,3,0,5446.0,1,0.0
596,60061458,106804966,0,42,1,0,1,0,0,20000.0,1,0.0
597,60061523,106804967,0,53,1,1,1,0,0,9000.0,1,0.0
598,60061629,106804968,0,30,1,0,0,2,2,10000.0,1,0.0
599,60061703,106804969,0,57,1,0,1,1,0,12000.0,1,1.0
600,60061851,106804970,0,56,1,0,0,2,0,14000.0,1,0.0
601,60061919,106804971,0,51,1,0,1,0,0,13500.0,1,1.0
602,60061939,106804972,0,38,1,0,1,2,2,20000.0,1,0.0
603,60062046,106804973,0,23,1,0,0,0,0,23000.0,1,0.0
604,60083007,106804974,0,23,1,0,0,0,0,10000.0,1,1.0
605,60083324,106804975,0,51,1,0,1,2,0,5000.0,1,0.0
606,60083478,106804976,0,50,1,0,1,1,0,12000.0,1,0.0
607,60083503,106804977,0,42,1,0,1,1,0,10000.0,1,0.0
608,60083615,106804978,0,30,1,0,1,2,2,15000.0,1,0.0
609,60083667,106804979,0,28,1,0,1,1,1,5500.0,1,0.0
610,60083776,106804980,0,59,1,0,1,1,0,8000.0,1,0.0
611,60083836,106804981,0,47,1,0,1,1,0,15000.0,1,0.0
612,60084438,106804982,1,42,1,0,1,0,0,12000.0,1,0.0
613,60084480,106804983,0,50,1,0,1,0,0,15000.0,1,1.0
614,60084562,106804984,0,33,1,0,1,2,2,8000.0,1,0.0
615,60084653,106804985,0,41,1,0,1,2,2,20000.0,1,0.0
616,60084780,106804986,0,42,1,0,1,3,3,5000.0,1,0.0
617,60084802,106804987,0,55,1,0,1,3,1,9000.0,1,0.0
618,60084848,106804988,0,59,0,1,1,3,0,5000.0,2,0.0
619,60085121,106804989,0,40,1,0,0,1,1,15000.0,1,0.0
620,60085546,106804990,0,52,1,0,1,2,0,20000.0,1,0.0
621,60085694,106804991,0,59,1,0,1,0,0,21000.0,1,0.0
622,60085711,106804992,0,48,1,0,1,1,0,15000.0,1,0.0
623,60085742,106804993,0,48,1,0,0,2,0,8000.0,1,0.0
624,60086147,106804994,0,29,1,0,0,1,1,7000.0,1,0.0
625,60086281,106804995,0,40,1,0,1,1,1,15000.0,1,1.0
626,60086724,106804996,0,42,1,0,1,2,1,10000.0,1,1.0
627,60086804,106804997,0,58,0,1,1,0,0,5000.0,1,0.0
628,60086820,106804998,0,63,0,1,1,1,0,6000.0,1,0.0
629,60086881,106804999,0,41,1,0,0,1,1,9000.0,1,0.0
630,60086903,106805000,0,36,1,0,1,2,2,20000.0,1,0.0
631,60087152,106805001,0,36,1,0,1,1,1,10000.0,1,0.0
632,60087505,106805002,0,59,1,1,0,1,0,10000.0,1,0.0
633,60087605,106805003,0,25,1,0,0,1,1,19500.0,1,0.0
634,60087666,106805004,0,56,0,1,1,1,1,5000.0,1,0.0
635,60087678,106805005,0,38,1,0,1,0,0,10000.0,1,0.0
636,60087894,106805006,0,32,1,0,0,0,0,23000.0,1,1.0
637,60087960,106805007,0,35,1,0,1,1,1,16000.0,1,0.0
638,60087981,106805008,0,55,0,1,1,1,0,7000.0,1,0.0
639,60087999,106805009,0,56,0,1,1,4,0,4000.0,1,0.0
640,60088160,106805010,0,51,1,0,0,2,0,9000.0,1,0.0
641,60088311,106805011,0,32,1,0,0,2,2,17000.0,1,0.0
642,60088378,106805012,0,23,1,0,1,0,0,13000.0,1,0.0
643,60088704,106805013,0,29,1,0,0,1,1,12000.0,1,0.0
644,60088798,106805014,1,55,1,0,1,2,0,51000.0,1,0.0
645,60089057,106805015,0,51,1,0,0,2,0,20000.0,1,0.0
646,60089140,106805016,0,22,1,0,0,0,0,10000.0,1,0.0
647,60089254,106805017,0,57,1,0,0,0,0,10000.0,1,0.0
648,60089289,106805018,0,40,1,0,0,1,0,10000.0,1,0.0
649,60089448,106805019,0,50,1,0,1,3,1,10000.0,1,0.0
650,60089684,106805020,0,63,0,1,1,0,0,5600.0,1,0.0
651,60089889,106805021,0,49,1,0,0,1,0,15000.0,1,0.0
652,60089924,106805022,0,62,1,1,1,2,0,7000.0,1,0.0
653,60090169,106805023,0,41,1,0,1,2,0,11000.0,1,1.0
654,60090170,106805024,0,27,1,0,1,0,0,25000.0,1,1.0
655,60090269,106805025,0,30,1,0,0,1,1,15000.0,1,0.0
656,60090525,106805026,0,37,1,0,0,2,2,25000.0,1,0.0
657,60090676,106805027,0,37,1,0,0,2,2,45000.0,1,0.0
658,60090738,106805028,1,33,1,0,1,3,3,8000.0,1,0.0
659,60090981,106805029,0,35,1,0,0,2,2,12000.0,1,0.0
660,60091133,106805030,0,23,1,0,0,0,0,10500.0,1,1.0
661,60091164,106805031,1,30,1,0,1,2,2,12000.0,1,0.0
662,60091172,106805032,0,53,1,0,1,3,0,8000.0,1,0.0
663,60091182,106805033,1,35,1,0,0,0,0,15000.0,1,0.0
664,60091680,106805034,0,24,1,0,0,0,0,6000.0,1,0.0
665,60091694,106805035,0,37,1,0,1,2,2,9000.0,1,0.0
666,60091695,106805036,0,38,1,0,1,2,2,10000.0,1,1.0
667,60091740,106805037,0,43,1,0,0,1,1,23000.0,1,0.0
668,60091842,106805038,0,33,1,0,0,1,1,15000.0,1,0.0
669,60091889,106805039,1,33,1,0,0,1,1,9000.0,1,0.0
670,60091920,106805040,0,55,1,0,0,0,0,40000.0,1,0.0
671,60091924,106805041,0,28,1,0,0,1,2,30000.0,1,0.0
672,60091946,106805042,0,53,1,1,1,2,1,28000.0,1,0.0
673,60092264,106805043,0,39,1,0,1,2,1,18000.0,1,0.0
674,60092462,106805044,0,53,1,0,0,2,0,8000.0,1,0.0
675,60092797,106805045,0,52,1,0,0,0,0,15400.0,1,0.0
676,60093026,106805046,0,53,1,0,0,3,0,5000.0,1,1.0
677,60093052,106805047,0,62,0,1,1,0,0,5000.0,1,0.0
678,60093098,106805048,0,25,1,0,0,1,1,14000.0,1,0.0
679,60093109,106805049,0,39,1,0,1,0,0,18000.0,1,0.0
680,60093245,106805050,0,27,1,0,0,1,1,14000.0,1,0.0
681,60093273,106805051,0,30,1,0,1,0,0,5000.0,1,0.0
682,60093670,106805052,0,22,1,0,0,0,0,10000.0,1,0.0
683,60093762,106805053,0,25,1,0,0,0,0,7000.0,1,0.0
684,60093838,106805054,0,53,1,0,0,0,0,12000.0,1,1.0
685,60093932,106805055,0,26,1,0,0,0,0,12000.0,1,0.0
686,60094030,106805056,0,46,1,0,0,1,1,15000.0,1,0.0
687,60094119,106805057,0,44,1,0,1,1,0,10000.0,1,0.0
688,60094187,106805058,0,30,1,0,1,0,0,23000.0,1,0.0
689,60094218,106805059,0,43,1,0,1,2,1,12000.0,1,0.0
690,60094231,106805060,0,28,1,0,1,1,1,6000.0,1,0.0
691,60094540,106805061,0,40,1,0,1,2,2,16000.0,1,0.0
692,60094600,106805062,0,57,0,1,1,3,1,3500.0,1,0.0
693,60094906,106805063,0,56,1,1,1,1,0,15000.0,1,0.0
694,60095258,106805064,1,43,1,0,0,2,2,35000.0,1,0.0
695,60095324,106805065,0,59,0,1,1,0,0,5800.0,1,0.0
696,60095348,106805066,0,31,1,0,0,1,1,9000.0,1,1.0
697,60095690,106805067,0,52,1,0,1,1,1,20000.0,1,0.0
698,60095793,106805068,0,34,1,0,1,1,1,11000.0,1,0.0
699,60095800,106805069,0,34,1,0,1,2,2,10000.0,1,0.0
700,60095879,106805070,1,42,1,0,0,3,3,25000.0,1,0.0
701,60095919,106805071,0,37,1,0,0,2,2,15000.0,1,1.0
702,60095959,106805072,0,39,1,0,0,3,3,25000.0,1,0.0
703,60095996,106805073,1,50,1,0,1,1,0,12000.0,1,0.0
704,60096354,106805074,0,33,1,0,1,0,0,28000.0,1,0.0
705,60096454,106805075,0,54,1,0,1,2,0,6200.0,1,0.0
706,60096578,106805076,0,32,1,0,1,0,0,20000.0,1,1.0
707,60096719,106805077,0,62,0,1,1,0,0,10000.0,1,0.0
708,60096783,106805078,0,42,1,0,1,2,2,14000.0,1,0.0
709,60096935,106805079,0,35,1,0,0,2,2,29000.0,1,0.0
710,60097017,106805080,0,40,1,0,1,2,0,7600.0,1,0.0
711,60097094,106805081,0,27,1,0,1,2,2,8000.0,1,0.0
712,60097114,106805082,0,38,1,0,0,2,2,20000.0,1,0.0
713,60097303,106805083,0,44,1,0,1,0,0,8000.0,1,0.0
714,60097305,106805084,0,48,1,0,1,0,0,18000.0,1,0.0
715,60097360,106805085,0,40,1,0,1,1,1,20000.0,1,0.0
716,60097445,106805086,0,57,0,1,1,2,0,8000.0,1,0.0
717,60097523,106805087,0,52,0,1,1,1,0,7300.0,1,0.0
718,60097675,106805088,0,54,0,1,1,2,0,5000.0,1,0.0
719,60097915,106805089,0,31,1,0,1,1,1,10000.0,1,0.0
720,60098007,106805090,0,55,1,0,1,2,1,7800.0,1,0.0
721,60098048,106805091,1,44,1,0,1,0,0,10000.0,1,0.0
722,60098192,106805092,0,37,1,0,1,1,1,10000.0,1,0.0
723,60098221,106805093,0,43,1,0,0,1,0,5000.0,1,0.0
724,60098292,106805094,0,24,1,0,0,2,3,15000.0,1,0.0
725,60098316,106805095,0,38,1,0,1,1,1,12000.0,1,0.0
726,60098380,106805096,0,42,1,0,1,2,2,11000.0,1,0.0
727,60098419,106805097,0,58,0,1,1,0,0,10000.0,1,0.0
728,60098463,106805098,0,34,1,0,0,1,1,26000.0,1,0.0
729,60098470,106805099,0,64,1,0,1,0,0,12000.0,1,1.0
730,60098538,106805100,0,51,1,0,1,0,0,10000.0,1,1.0
731,60098621,106805101,0,26,1,0,0,1,1,12000.0,1,0.0
732,60098726,106805102,0,46,1,0,0,1,0,16000.0,1,0.0
733,60099204,106805103,1,42,1,0,1,1,0,25000.0,1,0.0
734,60099270,106805104,0,31,1,0,1,2,2,4300.0,1,0.0
735,60099301,106805105,1,22,1,0,1,0,0,10000.0,1,0.0
736,60099593,106805106,0,24,1,0,0,0,0,11000.0,1,0.0
737,60099753,106805107,0,50,1,0,1,2,0,8000.0,1,0.0
738,60099759,106805108,1,46,1,0,1,2,0,4400.0,1,0.0
739,60099842,106805109,0,27,1,0,0,1,1,12000.0,1,0.0
740,60099939,106805110,0,45,1,0,1,2,1,7000.0,1,0.0
741,60099988,106805111,0,39,1,0,1,3,3,10000.0,1,0.0
742,60100102,106805112,0,59,0,1,1,1,0,4000.0,1,0.0
743,60100227,106805113,0,31,1,0,0,3,3,7000.0,1,0.0
744,60100351,106805114,1,42,1,0,1,3,2,6000.0,1,0.0
745,60100438,106805115,0,45,1,0,0,1,0,15000.0,1,0.0
746,60100593,106805116,0,28,1,0,0,1,1,10000.0,1,1.0
747,60100658,106805117,0,52,1,0,0,1,1,10000.0,1,0.0
748,60100819,106805118,0,52,1,0,1,0,0,10000.0,1,1.0
749,60100950,106805119,0,31,1,0,0,0,0,50000.0,1,0.0
750,60101116,106805120,0,57,0,1,1,0,0,7000.0,1,0.0
751,60101132,106805121,0,25,1,0,0,0,0,14000.0,1,0.0
752,60101155,106805122,0,54,1,0,1,0,0,12000.0,1,0.0
753,60101751,106805123,0,37,1,0,0,1,2,18600.0,1,0.0
754,60101775,106805124,0,42,1,0,1,3,1,4300.0,1,0.0
755,60102194,106805125,0,40,1,0,1,3,1,18000.0,1,1.0
756,60102329,106805126,0,46,1,0,0,2,2,7000.0,1,0.0
757,60102595,106805127,0,34,1,0,1,1,1,5000.0,1,1.0
758,60102867,106805128,0,33,1,0,0,1,1,10000.0,1,0.0
759,60102883,106805129,0,47,1,0,1,0,0,13000.0,1,0.0
760,60102917,106805130,0,32,1,0,1,0,0,15000.0,1,0.0
761,60103087,106805131,0,44,1,0,0,2,2,12000.0,1,0.0
762,60103429,106805132,0,58,0,1,1,1,0,8500.0,1,1.0
763,60104077,106805133,0,33,1,0,1,0,0,8000.0,1,0.0
764,60104078,106805134,0,48,1,0,0,0,0,14000.0,1,0.0
765,60104092,106805135,0,40,1,0,1,2,2,5000.0,1,0.0
766,60104212,106805136,0,55,1,0,0,2,0,25000.0,1,0.0
767,60104219,106805137,0,56,1,1,1,2,0,8500.0,1,0.0
768,60104382,106805138,0,58,0,1,1,3,0,10000.0,1,0.0
769,60104436,106805139,0,32,1,0,1,1,1,10000.0,1,0.0
770,60104563,106805140,0,58,1,1,0,1,1,13000.0,1,0.0
771,60104564,106805141,0,42,1,0,1,2,1,8000.0,1,0.0
772,60104736,106805142,0,50,1,0,1,2,0,11000.0,1,0.0
773,60104853,106805143,0,50,1,0,1,2,0,15500.0,1,0.0
774,60105071,106805144,0,28,1,0,0,0,0,10000.0,1,0.0
775,60105144,106805145,0,53,1,0,1,2,1,12000.0,1,0.0
776,60105300,106805146,1,29,1,0,0,0,0,9000.0,1,0.0
777,60105636,106805147,0,31,1,0,1,2,2,15000.0,1,0.0
778,60105793,106805148,1,47,1,0,1,1,1,11000.0,1,0.0
779,60105802,106805149,0,36,1,0,1,2,2,7400.0,1,1.0
780,60105877,106805150,0,51,1,0,1,3,1,9000.0,1,0.0
781,60106019,106805151,0,49,1,0,1,2,0,17000.0,1,0.0
782,60106192,106805152,0,53,1,0,1,0,0,17000.0,1,0.0
783,60106539,106805153,0,61,1,0,0,4,0,10000.0,1,1.0
784,60106578,106805154,0,42,1,0,0,1,1,22000.0,1,0.0
785,60106770,106805155,0,22,1,0,0,1,1,12000.0,1,0.0
786,60106925,106805156,0,52,1,0,1,0,0,4300.0,1,0.0
787,60107037,106805157,0,47,1,0,0,2,1,5000.0,1,0.0
